Date,SJ01,SJ02,SJ03,SJ04,SJ05,SJ06,SJ07,SJ08,SJ09,SJ10,SJ11,SJ12,SJ13,SJ14,SJ15,SJ16,SJ17,SJ18,SJ19,SJ20,SJ21,SJ22,SJ23,SJ24,SJ25,SJ26,SJ27,SJ28,SJ29,SJ30
1/4/2014,569.72,552.40,474.91,425.18,394.29,383.15,395.65,448.32,597.84,688.28,792.12,835.11,852.38,904.95,912.37,917.18,920.72,924.17,932.78,937.10,941.79,950.18,954.84,959.07,961.23,964.99,968.60,967.52,969.32,972.58
1/5/2014,573.82,553.04,473.26,422.88,394.50,384.99,402.52,461.99,613.61,703.23,799.98,842.02,862.04,913.85,918.82,922.75,927.60,933.33,945.91,951.20,957.27,967.57,971.74,976.12,978.73,980.24,980.05,975.61,975.01,974.30
1/6/2014,575.49,546.72,468.54,420.07,394.32,386.95,411.80,479.25,632.98,719.05,808.38,850.78,874.83,921.75,926.48,931.93,939.36,947.80,964.18,969.69,974.97,979.46,979.54,978.28,977.74,977.03,977.26,974.27,974.35,974.70
1/7/2014,567.98,545.89,469.73,422.37,396.02,389.79,419.07,489.99,646.33,728.75,814.52,859.77,884.44,929.87,936.41,944.26,953.98,963.34,974.44,976.49,977.49,977.74,977.74,978.17,978.71,978.26,978.02,973.61,972.99,972.29
1/8/2014,566.42,545.47,470.56,424.46,398.54,392.01,424.04,498.52,655.61,734.06,818.55,864.95,890.81,937.52,945.72,954.35,963.38,970.24,976.77,977.77,978.18,978.03,977.73,976.14,975.67,978.77,983.97,989.77,995.17,1003.39
1/9/2014,565.71,548.07,473.30,427.51,401.33,394.76,427.51,503.70,661.77,738.37,822.44,869.22,895.42,945.23,954.17,962.09,969.38,974.12,978.02,978.86,979.86,983.08,987.38,1002.28,1012.59,1018.51,1019.85,1017.77,1018.43,1019.58
1/10/2014,572.71,550.89,477.53,430.46,403.13,397.25,429.61,505.84,667.34,744.17,826.56,874.37,899.53,953.20,961.53,968.27,973.62,977.17,982.32,985.88,993.47,1012.25,1018.43,1022.44,1023.86,1024.51,1024.47,1020.13,1019.60,1019.04
1/11/2014,578.80,555.40,492.76,440.75,408.08,400.09,424.65,495.51,660.82,741.30,827.09,875.52,897.47,956.35,965.12,971.12,975.83,980.50,993.05,999.51,1007.68,1019.83,1023.25,1023.48,1021.97,1021.92,1023.63,1024.12,1025.73,1028.40
1/12/2014,585.47,563.50,496.37,443.60,410.61,402.71,428.37,499.01,665.80,746.79,831.12,880.30,903.84,963.30,970.63,976.11,982.17,990.19,1006.55,1012.18,1017.43,1022.00,1024.03,1028.94,1032.84,1035.43,1037.02,1036.03,1036.94,1038.74
1/13/2014,587.11,567.76,497.95,443.91,412.07,405.65,436.16,510.46,679.01,756.93,838.17,888.12,914.65,971.83,978.69,985.64,994.97,1004.63,1017.95,1021.88,1026.48,1034.42,1037.22,1040.83,1043.05,1044.94,1047.11,1046.40,1047.55,1049.93
1/14/2014,585.96,572.96,505.84,449.50,416.58,409.36,439.26,512.55,683.12,760.86,842.48,895.01,920.22,978.74,987.33,996.05,1005.77,1014.57,1027.39,1031.68,1036.28,1043.58,1046.57,1051.77,1054.84,1056.71,1057.14,1053.02,1052.73,1052.53
1/15/2014,589.54,577.78,510.18,453.96,420.55,412.61,441.47,514.92,685.86,763.63,845.74,899.61,923.51,985.00,994.85,1003.88,1013.34,1021.94,1034.89,1039.34,1044.80,1054.06,1056.39,1057.26,1056.57,1056.18,1052.48,1038.68,1034.31,1026.76
1/16/2014,591.49,585.51,519.52,462.17,426.30,416.41,440.37,509.31,680.27,760.93,846.13,901.01,923.20,988.70,999.59,1008.93,1018.49,1027.42,1041.54,1045.95,1050.49,1055.02,1054.90,1045.23,1031.26,1023.87,1024.48,1025.62,1028.29,1033.38
1/17/2014,598.41,593.09,524.27,466.88,430.92,419.86,440.70,508.24,678.35,760.27,847.42,902.73,924.70,992.89,1004.42,1014.00,1023.78,1032.89,1045.80,1048.48,1047.26,1031.09,1026.27,1031.01,1038.19,1043.06,1045.15,1041.29,1041.31,1041.73
1/18/2014,605.49,600.27,528.18,471.03,434.78,423.32,442.70,509.30,677.70,761.61,849.37,905.13,927.56,998.73,1010.31,1020.01,1029.89,1037.37,1040.62,1039.06,1037.50,1041.29,1044.17,1046.07,1046.32,1044.51,1027.66,1005.55,995.14,976.65
1/19/2014,612.52,607.33,531.86,473.62,438.51,426.66,445.41,512.30,680.16,764.03,852.57,908.80,932.34,1005.49,1017.06,1026.29,1034.35,1038.79,1041.29,1042.02,1043.26,1040.27,1027.23,998.36,977.09,959.33,949.43,939.20,935.79,930.29
1/20/2014,621.88,611.13,532.46,474.35,440.70,429.38,449.53,518.98,684.53,770.17,856.94,913.67,938.60,1014.11,1024.36,1032.07,1037.77,1040.63,1037.13,1026.78,1006.85,960.88,949.00,939.23,933.47,931.28,934.94,933.40,935.92,940.62
1/21/2014,630.90,607.79,527.48,470.74,441.21,431.54,458.21,533.35,698.37,781.35,864.55,922.53,952.05,1025.11,1032.77,1037.55,1038.47,1030.99,991.24,971.98,951.33,935.35,938.20,944.58,949.24,959.65,968.28,971.95,977.83,988.26
1/22/2014,627.03,611.13,530.35,475.06,444.32,435.19,462.87,538.05,703.98,785.26,869.50,929.89,961.17,1031.28,1035.68,1033.87,1022.03,1000.88,961.96,954.11,951.45,965.10,973.83,990.38,1000.37,1005.63,1004.95,999.10,997.78,995.91
1/23/2014,631.27,611.92,534.38,482.10,449.52,438.55,463.97,535.36,703.97,783.83,871.78,933.37,967.18,1031.00,1029.91,1019.76,1000.96,982.11,968.97,972.83,982.00,998.30,1003.93,1001.75,999.71,999.64,1001.68,1000.05,1001.99,1005.04
1/24/2014,634.07,613.95,535.77,486.25,453.76,442.06,468.77,542.81,709.91,786.95,876.44,940.92,977.44,1024.45,1016.31,1002.19,987.43,980.00,984.71,989.40,994.86,1000.97,1002.64,1007.24,1011.11,1010.03,1006.83,996.39,992.10,986.20
1/25/2014,643.08,618.33,539.35,489.92,456.82,445.63,473.49,549.84,717.68,793.08,882.98,949.36,984.59,1014.36,1003.45,991.85,985.43,986.49,995.33,998.13,1000.95,1004.64,1003.29,992.90,986.09,982.32,981.72,975.77,974.86,973.80
1/26/2014,658.79,624.08,556.87,502.62,464.17,450.83,470.21,539.84,711.29,789.88,884.41,952.47,980.64,1007.21,998.66,991.73,990.06,992.89,998.73,998.76,995.99,986.26,982.73,979.02,977.25,977.58,979.00,977.02,977.97,979.77
1/27/2014,672.36,634.76,567.31,510.41,469.61,455.51,473.61,541.23,713.26,794.25,889.76,958.59,983.00,1001.34,995.88,993.53,994.78,996.18,992.51,989.14,984.96,980.23,980.47,983.44,985.03,984.14,981.45,972.48,969.88,965.79
1/28/2014,684.05,643.96,569.23,511.66,471.90,458.95,482.86,555.36,727.36,805.57,901.08,967.74,988.72,997.84,996.30,995.92,994.24,990.69,985.06,984.10,983.67,982.12,979.08,971.15,966.09,965.72,969.53,971.61,974.13,978.84
1/29/2014,688.17,652.79,574.41,515.34,475.16,462.87,492.01,567.47,740.28,816.06,912.80,974.74,989.73,997.87,995.82,992.67,989.05,986.40,980.80,977.24,972.93,970.24,973.76,981.39,985.66,984.19,975.50,964.41,960.10,952.25
1/30/2014,697.44,665.20,582.91,521.75,481.17,468.39,499.00,574.30,747.63,823.40,922.02,977.96,989.50,995.45,992.07,988.36,984.05,979.57,977.19,979.14,981.66,978.15,970.09,955.27,946.68,934.04,906.47,880.00,865.81,839.57
1/31/2014,702.55,678.58,587.04,525.32,484.71,472.50,504.78,585.08,756.20,832.71,930.37,979.55,988.97,993.64,989.20,984.55,980.88,979.29,973.08,966.40,956.13,923.93,895.77,854.34,828.35,819.22,834.30,835.15,841.98,855.68
2/1/2014,706.75,677.04,579.55,516.75,483.37,476.60,521.22,609.38,776.47,848.61,942.65,981.75,989.96,989.70,984.98,981.09,976.17,965.65,916.83,888.54,855.26,832.18,842.95,857.92,869.68,877.84,883.09,886.37,889.20,894.74
2/2/2014,697.69,678.58,577.63,514.97,486.11,482.97,532.79,622.47,789.48,859.99,950.99,982.68,988.80,985.08,977.53,964.39,938.01,903.14,859.59,857.61,863.15,878.66,885.43,893.17,898.79,899.90,895.43,891.52,888.32,883.24
2/3/2014,698.75,663.56,566.05,507.73,486.36,488.95,551.12,645.19,808.92,874.57,960.27,982.95,987.82,966.16,943.11,914.01,885.97,871.77,878.01,884.90,892.48,895.79,893.24,887.06,881.20,874.98,871.94,869.14,866.63,863.14
2/4/2014,690.15,650.52,553.20,500.46,488.47,501.08,579.86,677.60,835.76,893.90,969.58,982.63,981.01,915.64,892.95,881.41,881.21,886.23,888.85,886.41,881.87,872.63,869.88,864.85,861.04,854.40,850.50,845.81,841.88,836.13
2/5/2014,673.03,642.49,543.68,496.30,493.98,516.52,607.94,707.89,859.16,912.11,975.29,975.30,956.76,890.85,886.14,886.18,885.77,882.29,871.05,866.28,860.26,849.97,846.32,837.46,831.90,827.62,826.53,825.12,823.90,822.39
2/6/2014,655.80,641.46,541.35,496.74,498.30,523.77,618.57,718.39,870.36,921.82,976.81,962.47,935.98,890.13,886.22,881.96,875.30,867.07,851.37,845.30,838.35,828.53,826.33,823.61,821.57,819.48,818.34,816.62,814.92,813.05
2/7/2014,650.10,638.52,540.96,495.92,499.91,527.42,622.13,723.18,878.79,929.27,976.73,950.01,926.37,887.36,880.34,871.68,861.43,851.03,835.39,830.73,825.86,819.97,818.28,814.94,812.07,808.18,805.25,800.26,796.58,791.84
2/8/2014,642.96,639.12,549.95,496.47,498.37,525.49,614.43,719.84,882.39,934.58,975.49,942.85,923.80,885.20,874.87,863.42,851.34,841.14,827.69,823.24,817.85,808.68,805.16,796.48,789.61,790.99,796.89,808.19,814.70,824.58
2/9/2014,647.36,630.61,531.15,483.80,502.61,541.38,647.58,755.65,910.07,951.32,973.09,930.77,914.41,875.78,861.73,848.78,837.55,828.66,814.99,809.99,804.01,799.41,804.50,821.30,833.49,843.24,850.30,861.68,866.89,876.55
2/10/2014,630.81,610.65,512.69,472.64,509.92,569.20,693.11,801.93,940.77,967.51,963.81,919.36,906.19,860.56,846.17,833.97,823.77,816.42,818.86,826.51,835.75,853.13,862.87,876.65,886.90,894.02,899.38,905.74,908.75,915.01
2/11/2014,599.02,595.03,510.64,469.51,520.57,597.64,735.28,840.34,961.69,979.43,951.06,909.76,895.28,847.32,834.49,828.08,831.40,842.04,869.59,879.93,889.26,902.43,909.63,917.64,923.32,930.38,938.31,944.97,948.68,956.39
2/12/2014,577.68,587.01,507.44,465.47,517.42,599.68,744.94,858.07,970.54,984.94,945.66,905.74,893.41,852.64,845.88,847.38,858.45,872.74,900.31,910.22,920.80,942.76,951.69,960.76,967.02,975.97,984.96,991.72,996.03,1004.74
2/13/2014,550.28,578.23,505.94,461.54,498.87,577.42,728.21,855.22,972.89,987.27,945.78,904.98,897.44,867.35,860.91,861.39,870.26,883.28,915.54,930.13,948.30,986.91,999.68,1009.94,1015.48,1016.32,1015.31,1014.38,1013.70,1012.65
2/14/2014,523.82,569.75,505.10,458.45,481.76,544.96,697.14,838.02,971.42,988.15,947.44,905.41,900.42,876.74,868.80,866.82,872.77,884.49,925.02,947.26,973.78,1009.65,1013.72,1012.37,1012.43,1023.49,1035.93,1045.56,1052.26,1065.02
2/15/2014,500.82,558.92,506.19,458.96,469.43,516.44,658.37,811.49,967.29,987.43,949.12,905.48,901.07,882.06,874.29,871.32,875.78,887.45,929.24,951.04,977.19,1031.59,1052.50,1069.86,1079.15,1081.34,1079.24,1077.55,1076.30,1074.10
2/16/2014,494.07,554.50,499.37,456.19,461.19,499.12,636.75,799.77,964.32,987.71,949.50,904.97,901.42,886.01,878.19,874.62,878.52,890.19,939.74,973.28,1016.21,1074.55,1077.09,1074.19,1072.10,1068.52,1065.29,1062.65,1060.65,1056.96
2/17/2014,488.37,547.64,493.73,452.50,458.65,492.76,627.75,797.14,962.47,986.99,947.00,903.47,901.27,887.70,881.08,879.25,885.84,902.16,962.28,993.21,1026.21,1062.18,1061.53,1056.86,1053.85,1051.12,1049.96,1048.99,1048.21,1046.88
2/18/2014,476.43,539.10,489.43,448.69,453.01,481.72,607.84,781.20,955.83,985.80,946.88,903.20,901.36,891.61,885.30,883.64,890.46,907.22,961.23,987.44,1015.74,1047.95,1048.69,1046.91,1045.80,1045.33,1045.45,1045.58,1045.62,1045.82
2/19/2014,465.07,528.96,485.70,445.92,446.99,469.05,581.61,753.69,945.65,983.98,948.31,904.18,901.79,896.20,890.29,887.77,892.85,906.67,953.73,979.06,1006.28,1044.01,1045.61,1045.89,1046.02,1044.04,1041.48,1038.85,1036.67,1033.02
2/20/2014,469.27,522.25,478.17,440.61,443.23,465.41,578.75,748.60,941.84,982.38,947.36,903.89,902.83,898.11,893.01,892.01,899.14,915.08,965.78,989.97,1014.90,1038.41,1040.33,1035.96,1030.97,1022.47,1014.03,1004.66,996.37,982.62
2/21/2014,463.90,512.59,474.71,439.18,440.57,460.77,570.32,732.46,937.53,979.83,946.52,904.34,903.79,899.90,896.77,898.78,910.41,931.08,982.01,999.66,1014.86,1018.34,1013.99,1000.39,979.45,965.39,961.27,957.75,954.19,948.86
2/22/2014,458.87,500.53,474.60,440.51,436.71,453.76,546.86,701.85,926.51,975.01,948.54,906.23,904.72,903.47,901.50,904.05,915.29,934.41,975.86,987.44,993.38,981.70,968.51,958.83,950.89,942.29,937.39,931.04,923.87,912.21
2/23/2014,455.27,491.57,474.45,441.63,434.99,450.80,532.84,677.23,915.01,969.82,949.85,908.01,906.05,906.95,906.48,909.86,920.70,936.68,967.04,973.72,974.52,958.55,948.16,935.53,923.77,902.41,894.06,883.02,869.07,846.74
2/24/2014,456.07,489.75,472.49,441.69,434.29,451.32,535.16,676.83,913.51,969.45,947.79,907.85,906.97,910.29,912.05,918.73,931.99,946.59,962.12,961.72,954.89,927.97,911.90,890.41,869.01,831.94,822.91,818.16,812.40,804.74
2/25/2014,453.45,485.58,473.63,443.12,434.45,449.66,531.22,668.40,908.50,967.04,947.15,908.05,907.68,914.31,918.46,927.20,939.75,948.45,946.89,940.79,926.24,879.21,852.50,822.69,813.76,800.08,796.91,795.83,794.66,793.59
2/26/2014,454.45,484.65,470.81,443.52,435.30,449.39,530.99,664.94,903.85,965.65,946.00,908.01,908.45,919.28,924.73,932.99,941.76,942.77,922.99,909.95,887.65,835.89,814.25,797.26,795.43,793.27,792.70,792.30,791.23,790.55
