Date,OM01,OM02,OM03,OM04,OM05,OM06,OM07,OM08,OM09,OM10,OM11,OM12,OM13,OM14,OM15,OM16,OM17,OM18,OM19,OM20,OM21,OM22,OM23,OM24,OM25,OM26,OM27,OM28,OM29,OM30,OM31,OM32,OM33,OM34,OM35,OM36,OM37,OM38,OM39,OM40,OM41,OM42,OM43,OM44,OM45,OM46,OM47,OM48,OM49,OM50,OM51,OM52,OM53,OM54,OM55,OM56,OM57,OM58,OM59,OM60,OM61,OM62,OM63,OM64,OM65,OM66,OM67,OM68,OM69,OM70,OM71,OM72
12/4/2008,757.14,983.01,1044.90,1109.32,1111.76,1115.76,1115.13,1101.01,1085.78,1051.17,1022.81,993.25,970.51,944.76,928.80,909.24,907.07,898.40,896.61,887.95,878.30,875.66,862.87,856.81,835.12,798.96,796.66,795.73,942.47,953.43,960.38,932.28,876.65,819.93,811.75,792.48,759.95,737.44,716.16,684.18,663.25,660.13,657.16,653.76,648.41,645.44,642.73,639.39,637.52,634.19,631.52,629.49,629.88,633.45,626.38,626.38,635.75,642.90,636.26,743.82,679.31,841.16,643.58,619.90,498.37,431.85,424.06,434.06,450.67,447.56,452.72,464.59
12/5/2008,784.19,985.56,1040.72,1092.72,1096.71,1104.87,1105.83,1099.10,1086.09,1055.76,1031.50,1003.27,979.10,954.49,939.59,924.20,922.46,915.17,913.65,905.99,897.00,894.18,881.38,874.63,853.81,815.56,807.81,802.49,936.52,946.96,946.87,916.01,862.77,814.76,809.34,790.86,759.67,737.55,716.57,687.99,670.26,667.82,665.51,662.68,658.40,656.10,654.00,651.22,649.48,646.60,644.35,642.39,640.20,640.12,636.95,634.94,640.53,653.97,647.27,765.13,672.80,877.02,652.31,627.14,499.69,441.14,433.40,443.75,456.62,452.07,453.81,462.28
12/6/2008,775.19,978.94,1028.74,1077.92,1081.58,1092.15,1093.97,1091.92,1079.95,1055.61,1032.43,1006.35,983.19,960.95,945.77,933.26,932.14,926.47,925.20,918.61,910.14,907.40,894.55,887.37,865.80,829.75,823.66,817.84,930.10,936.26,931.83,901.71,852.33,807.46,805.61,787.83,758.07,736.68,716.84,690.25,674.35,673.06,671.57,669.64,666.53,664.78,663.21,661.12,659.70,657.33,655.54,653.83,652.28,654.06,650.23,647.85,654.32,663.16,657.70,778.52,674.79,890.04,655.81,631.88,511.81,450.37,442.34,452.28,463.08,457.12,455.39,460.62
12/7/2008,740.63,947.68,1000.08,1057.25,1063.76,1076.38,1079.18,1079.54,1071.75,1054.30,1036.46,1012.10,993.91,974.80,961.53,945.64,944.82,939.50,938.30,931.44,923.09,920.32,908.80,902.80,883.48,845.45,838.03,829.84,909.89,915.49,916.16,898.53,853.06,805.67,805.13,789.75,761.74,741.77,722.69,695.31,677.36,676.47,675.56,674.57,672.88,671.75,670.77,669.40,668.32,666.62,665.35,664.15,662.60,662.67,660.25,658.10,662.95,670.75,666.86,777.45,678.82,875.67,655.84,632.50,512.61,457.99,451.63,459.76,469.49,462.88,457.44,459.55
12/8/2008,722.62,927.85,975.08,1035.30,1044.38,1057.37,1060.59,1061.96,1057.58,1041.94,1028.66,1009.19,996.16,980.21,970.01,954.33,953.70,949.29,948.23,941.78,933.92,931.37,920.15,913.13,894.48,856.02,850.47,842.89,896.54,900.81,897.50,883.85,847.31,805.31,804.03,789.78,763.72,744.73,725.91,698.55,680.34,680.02,679.14,678.43,677.35,676.71,676.23,675.58,674.95,673.96,673.10,672.68,675.33,678.87,670.02,671.33,680.36,675.87,675.32,782.05,696.92,860.44,656.79,634.23,522.30,465.12,457.10,467.15,476.23,468.64,460.29,459.20
12/9/2008,712.08,922.82,965.65,1021.29,1029.49,1041.20,1044.05,1044.36,1039.21,1023.91,1010.77,994.76,983.43,970.98,963.46,951.38,951.08,947.63,946.54,940.16,932.33,929.52,918.53,911.95,893.41,859.40,854.10,846.36,894.59,894.65,885.75,870.42,837.26,799.77,796.70,782.18,756.70,738.93,722.06,697.93,682.53,682.64,681.85,681.45,680.64,680.17,679.89,679.58,679.22,678.60,678.18,678.39,682.61,687.30,684.02,690.30,703.32,679.49,682.00,788.95,709.49,880.22,662.72,641.66,537.20,470.38,459.46,472.37,483.55,474.72,463.49,459.61
12/10/2008,709.39,912.56,954.19,1006.77,1015.03,1026.45,1028.86,1027.66,1022.04,1007.10,994.65,980.53,971.50,961.57,955.51,944.18,943.95,940.70,939.89,934.01,926.73,924.24,914.01,908.04,890.31,858.01,853.73,846.29,885.61,886.21,875.53,860.83,831.08,795.28,790.23,775.24,751.56,734.62,719.75,698.42,684.67,684.89,684.52,684.31,683.76,683.38,683.20,683.03,682.78,682.32,682.06,682.78,688.53,694.38,692.17,701.47,716.18,682.80,683.92,792.65,708.85,879.53,667.16,648.23,546.18,476.05,464.54,475.87,488.83,480.53,467.23,460.70
12/11/2008,714.40,913.89,941.00,990.98,998.78,1009.77,1011.90,1011.22,1006.90,995.17,984.22,970.97,964.88,956.30,950.53,938.14,938.04,935.63,935.11,930.23,923.78,921.96,912.86,907.77,891.21,858.20,854.72,848.57,877.68,877.57,867.99,851.99,828.47,793.01,788.68,775.43,754.06,738.13,723.67,701.52,686.75,687.28,686.86,686.80,686.61,686.38,686.32,686.25,686.10,685.79,685.75,686.70,692.05,697.14,693.91,705.14,719.51,685.95,688.64,780.96,711.00,853.32,667.09,648.07,548.62,479.72,468.56,479.47,493.43,485.91,471.87,462.53
12/12/2008,753.95,948.72,960.27,995.26,997.49,1000.76,1001.11,996.74,991.63,980.25,970.82,958.19,953.66,947.01,942.80,930.86,930.92,929.37,928.89,924.85,919.12,917.29,909.05,904.41,888.38,857.63,854.97,849.20,906.45,896.02,875.81,850.25,823.92,789.72,784.00,771.32,751.07,735.99,722.46,701.22,687.63,688.96,688.61,688.90,689.17,689.09,689.18,689.21,689.13,688.90,688.92,689.91,695.08,699.79,696.80,707.03,720.77,688.82,692.21,776.89,716.36,842.37,667.62,649.22,550.26,479.64,467.01,481.57,497.11,490.40,475.98,465.03
12/13/2008,790.93,990.35,997.48,1021.16,1016.63,1006.28,1003.04,990.27,982.58,968.84,958.70,946.32,941.89,935.95,932.62,921.48,921.63,920.85,920.68,917.79,913.08,911.68,904.30,899.73,884.39,856.08,852.52,847.05,945.12,931.24,904.33,866.51,829.83,790.65,783.29,769.12,748.02,733.01,719.29,698.93,686.61,688.48,688.77,689.41,690.33,690.58,690.93,691.19,691.25,691.26,691.27,691.67,695.59,699.41,696.08,705.12,719.09,690.42,691.75,773.20,717.35,838.11,667.01,648.76,549.17,473.96,460.63,479.22,497.91,493.30,479.52,467.79
12/14/2008,813.78,1025.32,1034.34,1051.90,1043.50,1020.63,1013.06,989.11,976.56,958.00,946.61,935.26,930.38,925.42,922.69,912.85,912.93,911.87,911.49,908.17,902.84,901.34,893.04,887.91,871.77,850.25,846.33,841.66,979.59,964.47,933.63,891.87,845.78,801.56,792.92,771.70,746.02,728.93,714.97,696.38,686.31,688.57,688.75,689.82,691.10,691.54,692.08,692.54,692.72,692.92,693.25,694.57,700.67,706.64,703.05,716.85,733.92,691.39,693.79,778.75,721.26,846.62,671.09,656.16,562.18,476.25,459.85,476.60,497.37,494.29,482.06,470.62
12/15/2008,830.51,1050.15,1061.51,1082.43,1071.06,1040.50,1030.21,998.82,983.11,959.34,944.99,931.70,924.94,918.54,915.30,903.94,904.11,904.01,903.83,902.18,898.69,897.57,891.01,886.82,871.59,847.32,843.07,838.50,1005.06,994.51,968.80,922.13,868.73,818.24,808.17,784.41,755.58,736.41,720.22,699.26,687.90,689.16,689.35,690.04,691.14,691.83,692.88,694.11,694.53,695.23,695.94,696.36,698.73,701.22,700.63,710.42,725.10,691.48,692.65,765.73,715.46,831.36,672.93,658.22,557.61,478.28,461.94,478.74,502.86,496.73,484.08,473.34
12/16/2008,847.57,1054.28,1085.68,1101.50,1087.67,1048.28,1035.50,996.38,976.21,947.56,931.38,920.62,913.15,907.47,905.49,895.76,896.00,896.12,895.91,893.45,888.28,886.68,878.31,873.23,857.80,838.08,835.56,833.18,1018.02,1011.55,980.13,928.25,873.61,821.11,814.48,786.75,753.55,732.95,717.19,699.65,691.15,692.33,692.19,692.64,693.34,694.06,695.41,697.02,697.82,698.94,699.73,700.88,706.25,710.65,707.63,720.46,737.90,692.94,694.08,777.02,719.84,844.66,680.81,668.41,574.21,491.66,474.14,491.51,511.76,501.14,486.00,475.70
12/17/2008,830.74,1030.35,1069.02,1099.75,1089.48,1055.44,1043.87,1005.35,983.08,952.59,933.96,918.53,909.65,903.38,900.47,887.16,887.28,888.01,888.00,887.32,884.78,883.48,877.29,873.53,859.21,834.88,831.95,829.68,996.82,996.90,978.94,936.77,881.18,830.40,820.79,794.85,763.21,743.11,726.95,707.04,695.91,695.93,695.53,695.45,695.65,696.46,697.93,700.38,700.84,702.42,703.81,704.76,706.60,709.31,708.47,716.51,728.80,694.87,695.50,773.79,710.18,827.91,684.14,670.98,572.04,504.10,488.65,506.41,526.06,509.35,489.16,477.92
12/18/2008,845.60,1027.48,1067.33,1097.84,1089.18,1062.51,1052.55,1015.04,989.76,953.67,931.97,916.05,903.63,895.73,893.65,883.40,883.67,884.08,883.97,882.27,878.00,876.57,868.96,864.02,849.72,831.23,828.86,829.07,992.54,990.39,973.99,936.78,885.52,836.82,832.22,805.65,770.98,749.05,731.77,712.23,701.98,700.85,699.85,699.14,698.68,699.50,701.33,704.20,704.78,706.75,708.08,708.81,711.20,715.54,712.74,719.26,733.10,697.49,697.68,783.40,707.61,852.85,693.31,679.85,589.38,524.93,510.25,527.20,540.73,520.70,494.05,480.53
12/19/2008,846.71,1014.32,1052.43,1086.16,1081.13,1061.50,1052.48,1015.66,990.07,954.03,932.20,914.35,902.35,894.13,891.52,880.83,880.48,878.99,878.46,875.43,871.17,869.50,862.76,858.23,846.44,829.73,828.88,831.08,970.94,970.62,961.26,932.01,883.28,841.62,832.42,807.41,774.25,754.50,737.74,718.89,708.59,706.93,705.35,704.24,703.45,704.39,706.41,710.27,710.27,712.20,714.03,715.57,720.06,724.67,720.87,728.14,741.99,701.45,700.99,789.11,715.82,861.06,701.44,688.73,604.58,548.00,533.10,550.72,558.86,533.23,500.00,483.53
12/20/2008,824.58,990.26,1031.20,1071.52,1070.47,1056.79,1049.25,1014.84,990.02,954.50,933.17,915.51,903.35,894.69,891.06,879.28,878.67,875.81,875.09,871.07,866.48,864.68,858.27,854.09,843.98,829.20,831.00,834.99,946.46,948.37,944.29,922.33,879.65,835.90,831.28,807.98,776.96,758.83,743.68,725.79,715.40,713.52,711.58,710.21,709.04,709.78,711.62,716.44,716.19,718.30,720.42,723.08,729.70,734.84,729.91,737.67,751.40,706.68,706.39,797.02,734.46,865.42,709.34,697.88,622.45,568.75,556.84,571.99,574.74,547.02,507.21,487.05
12/21/2008,768.35,948.98,995.28,1049.85,1055.58,1053.97,1049.90,1026.31,1006.20,972.63,950.59,931.20,916.61,904.99,899.38,886.66,885.70,880.66,879.79,874.12,868.56,866.67,859.94,856.06,846.45,831.13,831.79,834.21,918.51,924.31,925.92,916.24,882.09,844.71,838.01,818.74,790.02,772.37,756.98,736.82,724.14,721.50,719.20,717.28,715.06,714.75,715.39,718.05,718.22,720.00,721.81,724.67,731.57,736.40,733.98,742.54,754.72,712.67,711.65,792.50,740.82,867.40,715.76,703.26,633.75,586.69,578.25,586.42,589.55,562.70,518.30,491.95
12/22/2008,716.05,909.88,952.76,1017.89,1030.04,1041.06,1041.42,1031.73,1019.80,994.05,974.16,955.07,939.74,925.61,917.45,903.99,902.92,896.43,894.96,887.21,879.62,877.17,868.67,864.41,853.76,835.82,836.38,837.50,885.75,893.56,896.61,895.78,875.95,843.26,839.83,826.51,802.41,786.11,770.68,748.76,734.37,732.50,729.75,727.42,724.08,722.88,722.70,723.80,722.75,723.04,723.69,725.38,731.23,735.56,734.16,743.90,756.20,720.48,718.24,790.40,755.06,873.11,720.69,706.41,645.70,604.56,593.48,606.35,612.27,580.02,531.50,498.67
12/23/2008,715.19,904.28,943.81,1001.18,1012.07,1023.10,1024.74,1020.80,1012.59,993.19,977.09,961.10,949.73,937.72,930.09,914.98,913.96,907.66,906.53,899.22,891.35,889.45,881.10,876.69,866.08,843.83,844.20,845.38,875.94,880.25,877.98,874.67,856.71,830.06,825.55,814.12,795.19,781.86,769.81,751.90,740.03,739.94,738.58,737.11,734.40,733.07,732.97,734.49,733.16,732.98,733.21,734.15,738.54,741.54,738.70,748.33,759.47,730.88,726.99,786.31,761.43,874.96,725.47,712.30,654.64,613.15,601.10,627.02,638.28,598.41,541.89,505.37
12/24/2008,709.69,885.70,923.29,977.38,989.62,1003.16,1005.59,1005.89,1000.77,987.97,976.60,962.94,954.98,945.54,939.13,921.03,919.83,913.91,913.06,906.79,900.03,898.44,890.90,886.76,877.88,854.58,854.94,855.83,854.62,861.15,861.17,858.80,845.89,819.47,814.72,803.92,788.87,777.75,767.87,752.94,742.23,743.69,744.26,744.06,743.57,743.27,745.01,748.19,746.92,746.47,747.57,749.87,754.73,757.32,752.60,761.35,773.49,740.67,737.75,792.48,766.73,858.82,726.80,714.83,667.76,628.26,615.54,648.02,671.85,622.09,555.19,513.36
12/25/2008,736.78,889.15,906.78,958.95,967.71,980.86,983.84,988.34,986.83,981.08,974.27,960.55,957.60,951.45,946.25,928.50,927.46,922.43,921.68,916.09,910.34,908.68,901.62,897.66,888.64,865.99,865.66,865.46,843.65,844.00,848.40,846.50,834.98,813.67,807.65,799.01,787.49,777.95,769.08,754.23,743.90,746.16,747.11,747.93,749.64,751.42,755.50,761.19,759.22,760.35,762.30,765.34,771.02,774.05,770.45,776.46,785.80,748.46,748.08,794.98,769.03,849.46,727.04,715.91,682.42,648.73,634.90,674.88,704.95,654.66,575.65,523.42
12/26/2008,730.43,893.84,931.74,969.42,973.59,975.87,977.12,975.46,971.16,960.99,952.96,946.13,941.11,934.31,930.16,919.15,918.85,915.98,915.36,910.42,904.04,902.30,894.13,889.95,878.69,864.51,866.59,869.24,864.13,864.12,851.93,836.48,817.46,795.29,792.82,782.67,769.39,761.46,755.53,749.28,746.97,751.67,753.05,755.04,758.03,761.83,771.15,784.10,780.11,786.21,789.34,789.37,789.93,791.42,787.51,797.12,808.49,755.91,755.17,815.79,779.80,888.52,737.21,730.02,705.34,675.56,658.80,708.51,724.22,668.26,583.75,532.44
12/27/2008,692.94,854.07,899.56,950.60,959.54,966.03,967.04,964.90,960.29,951.58,943.94,935.96,932.10,927.68,924.76,911.91,911.18,908.45,908.08,905.14,901.51,900.55,896.29,894.13,889.21,875.53,875.79,876.28,831.08,842.67,844.23,836.10,818.57,795.49,790.39,780.40,769.52,763.00,758.07,752.44,749.58,753.76,755.63,758.79,765.09,772.85,783.67,798.89,796.89,803.26,809.19,813.75,818.42,819.79,813.73,815.32,821.55,764.53,771.68,818.46,779.75,858.67,740.40,734.32,715.88,695.98,687.86,722.31,734.74,685.44,598.48,542.38
12/28/2008,664.83,817.94,865.59,924.10,936.37,949.52,952.23,954.93,952.15,945.34,938.74,931.32,927.94,924.28,921.69,910.92,910.52,908.94,908.72,906.77,904.11,903.33,899.92,897.95,893.24,881.12,881.65,881.83,798.18,814.61,825.03,824.87,813.34,793.45,790.17,782.20,772.42,765.86,760.67,754.08,750.46,753.94,755.55,758.29,763.74,769.71,778.72,792.42,792.75,801.45,808.88,814.87,821.94,824.59,823.57,830.36,836.66,765.37,776.54,824.76,779.06,852.31,741.62,735.76,727.31,716.85,712.43,734.10,742.73,700.76,615.40,554.63
12/29/2008,641.31,785.34,835.21,896.11,910.48,929.25,933.84,941.65,941.54,937.36,932.26,926.24,923.91,920.48,917.78,909.02,908.96,908.34,908.22,906.87,904.67,904.09,900.79,898.65,892.72,880.57,880.06,878.86,768.93,788.14,803.31,808.13,801.50,786.78,785.57,780.85,772.69,766.95,762.06,755.24,751.21,753.46,754.54,756.74,761.14,765.80,772.65,782.33,782.27,790.46,797.93,804.34,812.76,816.99,818.14,831.07,840.00,763.16,773.43,827.10,775.76,854.28,742.85,736.50,735.63,732.72,730.61,743.44,739.94,709.94,632.18,567.88
12/30/2008,620.37,759.45,808.26,868.04,882.84,904.89,910.97,923.85,927.09,927.35,924.22,919.62,919.38,917.75,916.08,905.67,905.53,905.30,905.32,904.76,903.47,903.12,900.72,899.14,893.71,877.07,876.72,875.59,743.54,763.94,781.94,789.56,786.31,775.80,776.63,774.17,769.54,765.23,761.14,754.76,750.28,752.07,752.87,754.29,756.98,759.30,762.24,767.14,768.67,773.80,778.69,783.61,791.87,796.45,798.37,812.95,823.62,759.04,766.79,815.80,769.59,834.53,741.45,734.46,738.53,735.51,733.89,739.93,735.12,712.61,645.28,582.46
12/31/2008,600.83,729.99,778.39,837.31,851.60,875.01,882.07,899.13,905.63,910.85,910.81,905.93,908.78,910.05,910.22,898.25,898.18,898.73,898.79,899.12,898.82,898.69,897.57,896.61,892.86,871.07,871.24,870.38,715.73,736.82,756.67,768.00,768.06,760.45,762.20,762.70,761.56,759.49,756.94,751.85,747.11,748.96,749.98,751.10,753.05,754.43,755.91,758.55,759.26,760.95,762.82,764.81,768.02,770.63,772.44,780.80,788.73,754.49,758.63,802.43,759.70,814.03,736.82,729.71,738.04,734.77,732.67,738.13,733.69,713.35,654.63,596.47
1/1/2009,584.16,702.75,750.06,804.88,817.54,841.27,848.91,868.30,876.44,885.70,886.91,884.15,889.01,892.80,894.36,882.61,883.13,885.23,885.68,887.59,888.58,888.61,888.42,887.97,884.87,861.64,861.38,861.62,689.21,709.00,730.04,742.76,745.59,741.91,744.06,747.26,749.32,749.11,747.99,744.36,740.52,743.20,744.77,746.25,748.62,749.94,751.10,753.15,753.95,754.92,755.76,756.48,757.42,758.19,758.92,761.69,765.53,750.08,753.11,792.27,750.36,795.91,729.16,721.81,735.94,730.77,727.89,736.21,735.50,715.77,661.41,609.06
1/2/2009,581.61,675.45,712.34,765.39,776.56,800.00,807.66,826.81,835.26,846.40,850.52,849.82,856.02,861.60,864.57,854.35,854.96,858.28,858.94,862.55,865.76,866.45,868.93,869.31,866.28,842.72,846.66,850.11,653.51,667.73,689.84,709.79,717.35,717.56,718.46,725.66,731.36,733.26,733.62,730.95,727.12,730.98,733.47,735.79,739.65,741.85,743.63,746.35,747.66,748.76,750.35,751.66,752.52,752.75,753.25,754.53,755.73,742.13,746.23,759.53,733.97,769.61,712.68,704.30,728.75,719.63,716.46,731.65,737.87,720.50,670.90,621.41
1/3/2009,590.41,676.09,707.34,745.82,753.30,771.33,777.70,793.71,801.68,811.62,815.32,816.53,822.92,832.01,841.13,829.31,829.11,831.46,832.14,835.84,839.37,840.18,843.26,843.95,841.25,822.68,827.13,831.83,650.23,661.57,677.24,685.25,689.72,693.41,696.15,704.07,710.62,712.97,713.70,712.63,711.46,716.63,719.67,722.80,727.76,730.59,733.19,737.31,739.39,740.78,743.25,744.98,746.19,746.69,747.74,749.55,750.81,731.17,737.02,756.66,720.34,754.57,698.20,690.15,712.56,699.98,695.84,723.06,737.04,722.66,676.18,631.90
1/4/2009,605.69,674.24,695.08,728.31,733.92,748.88,753.82,765.53,772.39,780.26,784.56,786.46,794.16,807.89,817.08,799.58,799.30,801.68,802.57,806.83,810.75,811.67,815.72,817.38,817.43,800.11,804.49,814.90,643.87,651.24,664.95,672.58,674.33,676.08,677.43,684.53,690.60,693.14,694.09,693.94,694.26,699.90,703.10,706.58,712.23,715.39,718.65,724.50,725.53,727.45,730.73,733.19,734.85,735.60,737.46,740.67,742.44,716.22,723.03,731.38,703.68,730.95,680.93,672.57,690.62,677.33,675.71,708.35,732.84,723.66,682.32,641.79
1/5/2009,606.96,674.02,686.48,715.65,720.30,731.58,735.55,743.98,748.46,754.82,758.49,761.43,770.02,781.45,790.87,773.80,773.69,776.75,777.74,782.12,785.56,786.22,789.72,790.93,790.91,779.69,786.38,797.93,644.02,643.88,652.42,660.86,662.62,662.63,663.09,668.69,673.02,674.89,675.72,675.78,676.09,681.76,685.21,688.86,694.98,698.56,702.22,708.23,709.08,712.38,715.56,717.64,719.85,721.12,723.62,727.47,730.24,699.49,707.11,719.22,685.29,709.55,662.76,655.43,673.76,663.09,661.08,695.06,726.55,722.44,688.51,651.16
1/6/2009,597.28,676.13,682.89,708.21,711.76,719.14,721.84,727.85,730.93,735.86,739.02,740.39,747.35,755.47,762.86,752.16,752.20,755.40,756.14,759.92,763.03,763.54,766.45,767.37,767.66,761.53,770.92,783.58,652.01,644.78,643.33,650.27,652.64,651.42,650.69,654.71,657.65,659.06,659.81,659.57,659.03,663.95,667.09,670.37,676.24,680.03,683.67,688.90,690.88,694.64,697.66,700.05,702.83,704.52,706.69,711.31,715.54,680.71,689.30,708.53,667.12,690.74,646.95,640.88,658.76,646.78,643.11,678.12,718.62,718.72,693.00,659.99
1/7/2009,604.17,681.69,687.76,709.28,710.82,713.97,715.27,718.39,720.07,723.01,725.45,725.96,732.41,739.46,744.44,734.83,735.38,738.24,738.76,741.89,744.78,745.30,747.85,748.63,748.53,743.50,753.82,767.69,659.85,651.68,643.60,644.29,645.70,643.27,641.65,643.85,645.29,646.11,646.56,646.17,645.45,649.51,652.21,655.04,659.92,663.35,666.39,670.86,672.77,675.96,678.65,680.93,684.00,686.01,687.58,693.16,698.71,663.92,672.01,693.99,653.98,678.96,634.93,629.31,642.84,629.56,623.83,662.71,708.50,713.07,695.08,667.64
1/8/2009,621.80,700.09,699.77,713.94,713.30,713.41,713.93,714.66,714.85,715.95,717.34,716.69,721.73,727.44,731.44,722.37,722.69,724.88,725.27,727.81,729.54,730.38,732.31,732.96,732.52,726.79,737.41,750.82,676.36,665.69,652.35,643.32,642.73,639.57,636.64,636.90,636.28,636.06,635.91,634.88,633.70,637.09,639.55,641.89,646.04,649.01,651.48,655.08,656.62,659.31,661.50,663.37,665.99,667.80,669.39,674.53,680.48,649.48,656.85,679.72,641.80,670.86,623.83,618.18,626.42,611.44,604.55,644.52,695.45,705.23,695.89,674.24
1/9/2009,633.23,720.65,720.96,732.16,728.77,722.23,720.79,716.82,715.02,713.73,713.84,712.68,716.79,721.61,725.05,715.85,716.10,717.85,718.19,720.39,721.76,722.20,723.36,723.69,723.14,717.61,729.35,744.20,696.06,685.18,668.94,655.37,647.03,637.27,635.06,632.93,630.65,629.39,628.34,626.32,624.88,627.78,629.75,631.82,635.43,637.94,640.35,643.29,644.63,646.89,648.74,650.37,652.96,654.92,655.74,660.58,667.34,638.37,644.67,668.08,632.62,663.22,616.20,610.71,609.15,591.11,584.62,628.03,683.52,695.83,693.50,678.91
1/10/2009,630.80,724.48,732.51,747.05,743.72,734.59,731.84,723.92,720.20,716.42,714.72,712.67,715.58,719.35,722.56,713.24,713.41,715.13,715.49,717.52,718.83,718.95,719.77,720.00,720.80,717.55,732.26,748.54,702.18,695.41,682.31,668.91,656.03,641.95,639.15,634.30,629.65,626.86,624.56,621.26,619.22,621.54,623.10,624.85,627.94,630.06,632.22,634.75,636.15,638.14,639.89,641.59,644.72,647.11,647.09,653.09,662.96,630.19,635.52,661.66,626.81,660.85,611.53,606.08,595.48,579.08,574.10,615.01,671.51,686.05,689.78,681.98
1/11/2009,629.34,727.18,737.17,756.12,754.03,746.07,743.16,733.68,728.64,722.51,718.92,715.21,716.37,718.42,721.26,712.11,711.95,713.26,713.59,715.33,716.34,716.44,716.79,716.83,717.04,713.55,727.77,743.57,705.32,701.52,691.73,678.79,664.71,648.44,645.71,639.21,632.41,628.10,624.54,619.42,616.07,617.79,618.84,620.17,622.50,624.20,626.01,628.19,629.55,631.41,633.09,634.90,638.46,640.99,640.20,646.71,657.09,624.20,629.11,659.40,624.84,663.58,608.52,603.12,591.02,577.51,573.71,607.97,660.06,675.78,685.26,683.57
1/12/2009,633.49,733.35,744.39,764.69,763.12,755.98,753.02,743.39,737.82,730.11,725.12,720.25,719.65,720.41,722.86,712.84,712.51,713.04,713.25,714.35,714.87,714.88,714.56,714.14,711.10,701.06,709.99,724.62,711.43,708.74,700.38,686.70,670.60,653.18,650.80,643.59,635.92,630.62,626.06,619.51,615.16,616.44,616.93,617.75,619.27,620.44,621.77,623.54,624.76,626.15,627.48,628.82,631.60,633.84,633.08,637.68,644.20,620.33,624.65,653.67,626.40,664.62,607.81,602.23,590.94,577.97,574.20,605.89,652.24,666.47,679.91,683.67
1/13/2009,634.88,736.12,753.86,775.41,773.07,765.59,762.60,753.25,748.12,739.73,733.42,726.95,726.01,726.09,728.19,714.15,713.75,714.40,714.61,715.59,715.53,715.52,714.75,714.28,710.25,694.39,699.48,713.65,717.68,718.65,710.99,694.13,674.41,654.98,653.72,646.13,639.33,633.98,628.81,620.84,615.38,616.23,616.43,616.81,617.56,618.21,619.06,620.52,621.26,622.04,622.91,623.65,624.86,626.22,626.18,628.97,633.43,618.00,620.26,645.21,624.75,657.68,607.11,601.00,588.35,574.61,571.10,604.16,647.82,659.99,674.96,682.46
